Date,Price,Price_diff
2023-01-03,3230.64,48.690000000000055
2023-01-04,3233.86,3.2200000000002547
2023-01-05,3230.39,-3.4700000000002547
2023-01-06,3133.27,-97.11999999999989
2023-01-10,3206.3,-32.73000000000002
2023-01-11,3247.56,41.25999999999976
2023-01-12,3253.08,5.519999999999982
2023-01-13,3292.3,39.220000000000255
2023-01-17,3362.82,44.15000000000009
2023-01-18,3374.36,11.539999999999964
2023-01-19,3357.54,-16.820000000000164
2023-01-20,3347.59,-9.949999999999818
2023-01-24,3420.45,21.299999999999727
2023-01-25,3413.93,-6.519999999999982
2023-01-31,3343.21,-74.59999999999991
2023-02-01,3392.63,49.42000000000007
2023-02-02,3444.44,51.809999999999945
2023-02-03,3466.24,21.799999999999727
2023-02-07,3456.53,12.540000000000418
2023-02-08,3503.86,47.32999999999993
2023-02-09,3524.52,20.659999999999854
2023-02-10,3521.24,-3.2800000000002
2023-02-14,3483.96,17.61999999999989
2023-02-15,3504.41,20.449999999999818
2023-02-16,3541.64,37.23000000000002
2023-02-17,3485.0,-56.63999999999987
2023-02-21,3435.08,-36.13999999999987
2023-02-22,3385.86,-49.2199999999998
2023-02-23,3398.06,12.199999999999818
2023-02-24,3384.77,-13.289999999999964
2023-02-28,3297.57,-18.909999999999854
2023-03-01,3370.08,72.50999999999976
2023-03-02,3306.13,-63.94999999999982
2023-03-03,3326.74,20.609999999999673
2023-03-09,3321.46,-53.30000000000018
2023-03-10,3315.64,-5.820000000000164
2023-03-14,3200.12,-66.69000000000005
2023-03-15,3184.15,-15.9699999999998
2023-03-16,3170.31,-13.840000000000146
2023-03-17,3164.64,-5.670000000000073
2023-03-21,3091.77,-37.0300000000002
2023-03-22,3116.36,24.590000000000146
2023-03-23,3110.24,-6.120000000000346
2023-03-24,3106.11,-4.129999999999654
2023-03-28,3101.53,-6.369999999999891
2023-03-29,3124.42,22.889999999999873
2023-04-06,3205.85,-19.01000000000022
2023-04-11,3198.98,-49.36999999999989
2023-04-12,3226.7,27.7199999999998
2023-04-13,3174.14,-52.559999999999945
2023-04-18,3116.31,-8.710000000000036
2023-04-19,3075.35,-40.960000000000036
2023-04-20,3090.48,15.13000000000011
2023-04-21,3146.27,55.789999999999964
2023-04-25,3161.35,1.1900000000000546
2023-04-26,3183.4,22.050000000000182
2023-04-27,3173.25,-10.150000000000091
2023-04-28,3204.4,31.15000000000009
2023-05-03,3165.23,-39.320000000000164
2023-05-04,3205.85,40.61999999999989
2023-05-05,3215.8,9.950000000000273
2023-05-09,3268.11,32.5
2023-05-10,3271.64,3.5299999999997453
2023-05-11,3267.01,-4.629999999999654
2023-05-12,3259.2,-7.8100000000004
2023-05-16,3243.12,3.0799999999999272
2023-05-17,3193.9,-49.2199999999998
2023-05-18,3185.09,-8.809999999999945
2023-05-19,3207.99,22.899999999999636
2023-05-23,3281.84,-1.6499999999996362
2023-05-24,3288.11,6.269999999999982
2023-05-25,3278.31,-9.800000000000182
2023-05-26,3313.55,35.24000000000024
2023-05-30,3300.91,-4.130000000000109
2023-05-31,3274.33,-26.579999999999927
2023-06-01,3308.67,34.340000000000146
2023-06-02,3290.35,-18.320000000000164
2023-06-06,3217.39,-56.340000000000146
2023-06-07,3259.8,42.41000000000031
2023-06-08,3221.52,-38.2800000000002
2023-06-09,3194.5,-27.019999999999982
2023-06-13,3228.74,-3.1900000000000546
2023-06-14,3236.06,7.320000000000164
2023-06-15,3201.47,-34.590000000000146
2023-06-16,3160.26,-41.20999999999958
2023-06-20,3212.81,17.2199999999998
2023-06-21,3243.17,30.360000000000127
2023-06-22,3223.56,-19.610000000000127
2023-06-23,3201.52,-22.039999999999964
2023-06-27,3182.6,7.6599999999998545
2023-06-28,3200.62,18.019999999999982
2023-07-04,3293.59,36.38000000000011
2023-07-05,3304.64,11.049999999999727
2023-07-06,3307.57,2.930000000000291
2023-07-07,3313.9,6.329999999999927
2023-07-11,3257.31,0.4499999999998181
2023-07-12,3244.86,-12.449999999999818
2023-07-13,3325.14,80.27999999999975
2023-07-14,3498.44,173.30000000000018
2023-07-18,3480.72,5.119999999999891
2023-07-19,3454.05,-26.669999999999618
2023-07-20,3447.33,-6.720000000000255
2023-07-21,3352.76,-94.56999999999971
2023-07-25,3383.47,4.379999999999654
2023-07-26,3372.67,-10.799999999999727
2023-07-27,3381.23,8.559999999999945
2023-07-28,3339.93,-41.30000000000018
2023-08-01,3436.13,30.460000000000036
2023-08-02,3424.78,-11.349999999999909
2023-08-03,3384.27,-40.51000000000022
2023-08-04,3427.67,43.40000000000009
2023-08-08,3454.59,-13.389999999999873
2023-08-09,3446.53,-8.059999999999945
2023-08-10,3426.23,-20.300000000000182
2023-08-11,3432.89,6.6599999999998545
2023-08-17,3419.9,-22.549999999999727
2023-08-18,3351.57,-68.32999999999993
2023-08-22,3366.55,-19.409999999999854
2023-08-23,3382.58,16.029999999999745
2023-08-24,3372.13,-10.449999999999818
2023-08-25,3365.71,-6.420000000000073
2023-08-29,3360.58,0.599999999999909
2023-08-30,3375.31,14.730000000000018
2023-08-31,3341.32,-33.98999999999978
2023-09-01,3363.61,22.289999999999964
2023-09-05,3413.53,10.800000000000182
2023-09-06,3414.08,0.5499999999997272
2023-09-07,3439.31,25.230000000000018
2023-09-08,3426.03,-13.279999999999745
2023-09-12,3564.28,99.68000000000029
2023-09-13,3551.4,-12.88000000000011
2023-09-14,3543.63,-7.769999999999982
2023-09-15,3581.71,38.07999999999993
2023-09-21,3568.76,-20.659999999999854
2023-09-22,3587.03,18.269999999999982
2023-09-26,3569.16,8.509999999999764
2023-09-27,3572.75,3.5900000000001455
2023-09-28,3520.44,-52.309999999999945
2023-09-29,3512.33,-8.110000000000127
2023-10-04,3521.43,23.789999999999964
2023-10-05,3572.8,51.370000000000346
2023-10-06,3604.7,31.899999999999636
2023-10-10,3612.16,-9.41000000000031
2023-10-11,3593.25,-18.909999999999854
2023-10-12,3526.21,-67.03999999999996
2023-10-13,3554.38,28.170000000000073
2023-10-17,3490.88,-16.920000000000073
2023-10-18,3471.17,-19.710000000000036
2023-10-19,3439.71,-31.460000000000036
2023-10-20,3478.43,38.7199999999998
2023-10-26,3321.36,-53.10999999999967
2023-10-27,3335.5,14.139999999999873
2023-10-31,3353.21,-9.759999999999764
2023-11-01,3315.29,-37.92000000000007
2023-11-02,3344.6,29.309999999999945
2023-11-03,3335.45,-9.150000000000091
2023-11-07,3354.91,-9.75
2023-11-08,3365.95,11.039999999999964
2023-11-09,3332.01,-33.9399999999996
2023-11-10,3318.08,-13.930000000000291
2023-11-13,3316.19,-42.710000000000036
2023-11-16,3481.72,93.11999999999989
2023-11-17,3486.3,4.580000000000382
2023-11-21,3494.01,-9.359999999999673
2023-11-22,3513.87,19.859999999999673
2023-11-23,3492.07,-21.799999999999727
2023-11-24,3441.16,-50.91000000000031
2023-11-29,3497.54,43.38999999999987
2023-11-30,3471.51,-26.029999999999745
2023-12-01,3495.45,23.9399999999996
2023-12-05,3515.31,19.059999999999945
2023-12-06,3587.48,72.17000000000007
2023-12-07,3598.23,10.75
2023-12-08,3609.97,11.739999999999782
2023-12-12,3655.16,29.059999999999945
2023-12-13,3576.98,-78.17999999999984
2023-12-14,3650.34,73.36000000000013
2023-12-15,3843.19,192.8499999999999
2023-12-19,3798.6,-42.80000000000018
2023-12-20,3762.62,-35.98000000000002
2023-12-21,3770.03,7.410000000000309
2023-12-22,3806.36,36.32999999999993
2023-12-27,3793.62,15.579999999999927
2023-12-28,3782.38,-11.239999999999782
2023-12-29,3775.91,-6.470000000000255
2024-01-02,3765.75,-27.769999999999982
2024-01-03,3674.72,-91.0300000000002
2024-01-04,3649.89,-24.829999999999927
2024-01-05,3720.66,70.76999999999998
2024-01-09,3672.88,11.539999999999964
2024-01-10,3695.93,23.049999999999727
2024-01-11,3718.32,22.390000000000327
2024-01-12,3864.89,146.5699999999997
2024-01-16,3843.49,-42.3100000000004
2024-01-17,3866.68,23.190000000000055
2024-01-18,3884.6,17.920000000000073
2024-01-19,3943.05,58.45000000000027
2024-01-20,3860.65,-82.40000000000009
2024-01-24,3841.8,-16.449999999999818
2024-01-25,3810.3,-31.5
2024-01-30,3800.55,-0.4499999999998181
2024-01-31,3815.95,15.399999999999636
2024-02-01,3854.15,38.20000000000027
2024-02-02,3966.3,112.15000000000009
2024-02-06,4136.0,162.69999999999982
2024-02-07,4083.4,-52.59999999999991
2024-02-08,4134.1,50.70000000000027
2024-02-09,4133.7,-0.4000000000005457
2024-02-13,4149.5,28.800000000000182
2024-02-14,4100.1,-49.399999999999636
2024-02-15,4103.2,3.0999999999994543
2024-02-16,4128.3,25.100000000000364
2024-02-20,4030.65,-73.15000000000009
2024-02-21,3991.5,-39.15000000000009
2024-02-22,4087.1,95.59999999999991
2024-02-23,4052.1,-35.0
2024-02-27,4104.4,103.34999999999945
2024-02-28,4118.95,14.550000000000182
2024-02-29,4095.1,-23.84999999999991
2024-03-01,4094.35,-0.75
2024-03-02,4107.1,12.750000000000455
2024-03-05,4012.1,-68.59999999999991
2024-03-06,4064.3,52.20000000000027
2024-03-07,4108.6,44.30000000000018
2024-03-12,4192.25,69.89999999999964
2024-03-13,4149.0,-43.25
2024-03-14,4207.6,58.600000000000364
2024-03-15,4219.25,11.649999999999636
2024-03-19,3977.3,-175.19999999999982
2024-03-20,3970.9,-6.400000000000091
2024-03-21,3972.95,2.049999999999727
2024-03-22,3910.9,-62.04999999999973
2024-03-27,3840.9,-36.59999999999991
2024-03-28,3876.3,35.40000000000009
2024-04-02,3883.8,-32.94999999999982
2024-04-03,3947.3,63.5
2024-04-04,4003.3,56.0
2024-04-05,3979.25,-24.050000000000182
2024-04-09,3946.55,-26.0
2024-04-10,3984.65,38.09999999999991
2024-04-16,3872.8,-68.39999999999964
2024-04-19,3826.2,-35.80000000000018
2024-04-23,3874.7,10.099999999999909
2024-04-24,3831.05,-43.649999999999636
2024-04-25,3852.2,21.149999999999636
2024-04-26,3821.35,-30.84999999999991
2024-04-30,3820.65,-49.54999999999973
2024-05-03,3843.4,-19.90000000000009
2024-05-07,3978.95,57.899999999999636
2024-05-08,3976.95,-2.0
2024-05-09,3960.2,-16.75
2024-05-10,3893.9,-66.29999999999973
2024-05-14,3901.2,-46.600000000000364
2024-05-15,3880.4,-20.799999999999727
2024-05-16,3900.95,20.549999999999727
2024-05-17,3834.1,-66.84999999999991
2024-05-18,3851.45,17.34999999999991
2024-05-22,3832.0,11.800000000000182
2024-05-23,3893.45,61.44999999999982
2024-05-24,3849.5,-43.94999999999982
2024-05-28,3839.9,-7.150000000000091
2024-05-29,3803.65,-36.25
2024-05-30,3736.1,-67.55000000000018
2024-05-31,3670.95,-65.15000000000009
2024-06-04,3715.0,12.150000000000091
2024-06-05,3746.45,31.449999999999818
2024-06-06,3830.4,83.95000000000027
2024-06-07,3893.95,63.54999999999973
2024-06-11,3852.1,-6.599999999999909
2024-06-12,3831.65,-20.449999999999818
2024-06-13,3878.15,46.5
2024-06-14,3832.05,-46.09999999999991
2024-06-19,3801.7,-13.400000000000091
2024-06-20,3787.25,-14.449999999999818
2024-06-21,3810.75,23.5
2024-06-25,3838.45,21.649999999999636
2024-06-26,3855.85,17.40000000000009
2024-06-27,3934.15,78.30000000000018
2024-06-28,3904.15,-30.0
2024-07-02,4017.4,39.20000000000027
2024-07-03,3965.25,-52.15000000000009
2024-07-04,4020.95,55.69999999999982
2024-07-05,4011.8,-9.149999999999636
2024-07-09,3985.5,-7.699999999999818
2024-07-10,3909.15,-76.34999999999991
2024-07-11,3923.7,14.549999999999727
2024-07-12,4183.95,260.25
2024-07-16,4178.45,9.25
2024-07-19,4302.4,-13.150000000000546
2024-07-23,4302.35,15.0
2024-07-24,4306.25,3.899999999999636
2024-07-25,4322.5,16.25
2024-07-26,4387.85,65.35000000000036
2024-07-30,4365.35,-15.75
2024-07-31,4385.35,20.0
2024-08-01,4397.1,11.75
2024-08-02,4283.05,-114.05000000000018
2024-08-06,4171.2,16.149999999999636
2024-08-07,4200.45,29.25
2024-08-08,4172.55,-27.899999999999636
2024-08-09,4228.75,56.19999999999982
2024-08-13,4196.95,1.300000000000182
2024-08-14,4295.25,98.30000000000018
2024-08-20,4523.3,33.30000000000018
2024-08-21,4551.5,28.199999999999818
2024-08-22,4502.0,-49.5
2024-08-23,4463.9,-38.100000000000364
2024-08-27,4497.15,-5.300000000000182
2024-08-28,4506.05,8.900000000000546
2024-08-29,4511.8,5.75
2024-08-30,4553.75,41.94999999999982
2024-09-03,4512.35,-8.699999999999818
2024-09-04,4479.25,-33.100000000000364
2024-09-05,4475.95,-3.300000000000182
2024-09-06,4456.75,-19.199999999999818
2024-09-10,4507.85,58.30000000000018
2024-09-11,4479.35,-28.5
2024-09-12,4517.7,38.349999999999454
2024-09-13,4522.6,4.900000000000546
2024-09-17,4505.65,-7.600000000000364
2024-09-18,4346.15,-159.5
2024-09-19,4296.15,-50.0
2024-09-20,4284.9,-11.25
2024-09-24,4271.3,2.800000000000182
2024-09-25,4274.75,3.449999999999818
2024-09-26,4292.5,17.75
2024-09-27,4308.7,16.199999999999818
2024-10-01,4287.9,19.399999999999636
2024-10-04,4252.25,19.5
2024-10-08,4253.25,-19.600000000000364
2024-10-09,4252.95,-0.3000000000001819
2024-10-10,4227.4,-25.550000000000182
2024-10-11,4149.2,-78.19999999999982
2024-10-15,4116.8,-19.849999999999454
2024-10-16,4094.95,-21.850000000000364
2024-10-17,4109.0,14.050000000000182
2024-10-18,4123.05,14.050000000000182
2024-10-22,4015.5,-64.34999999999991
2024-10-23,4066.25,50.75
2024-10-24,4047.9,-18.34999999999991
2024-10-25,4057.55,9.650000000000091
2024-10-29,4075.25,-15.599999999999909
2024-10-30,4084.65,9.400000000000091
2024-10-31,3968.45,-116.20000000000027
2024-11-01,3984.2,15.75
2024-11-05,3971.35,7.199999999999818
2024-11-06,4139.65,168.29999999999973
2024-11-07,4150.9,11.25
2024-11-08,4147.0,-3.899999999999636
2024-11-12,4197.4,-1.300000000000182
2024-11-13,4150.35,-47.04999999999927
2024-11-14,4145.9,-4.450000000000728
2024-11-19,4039.55,20.050000000000182
2024-11-22,4244.6,171.75000000000045
2024-11-26,4352.7,37.599999999999454
2024-11-27,4332.55,-20.149999999999636
2024-11-28,4244.9,-87.65000000000055
2024-11-29,4270.85,25.950000000000728
2024-12-03,4302.75,26.100000000000364
2024-12-04,4354.4,51.649999999999636
2024-12-05,4464.05,109.65000000000055
2024-12-06,4445.5,-18.550000000000182
2024-12-10,4432.55,-19.599999999999454
2024-12-11,4427.45,-5.100000000000364
2024-12-12,4454.95,27.5
2024-12-13,4473.9,18.949999999999818
2024-12-17,4328.5,-86.69999999999982
2024-12-18,4347.85,19.350000000000364
2024-12-19,4271.9,-75.95000000000073
2024-12-20,4170.3,-101.59999999999945
2024-12-24,4179.5,21.199999999999818
2024-12-27,4164.85,-4.25
2024-12-31,4094.8,-64.0
2025-01-01,4112.45,17.649999999999636
2025-01-02,4175.75,63.30000000000018
2025-01-03,4099.9,-75.85000000000036
2025-01-07,4028.3,-66.69999999999982
2025-01-08,4108.4,80.09999999999945
2025-01-09,4038.85,-69.54999999999973
2025-01-10,4198.72,159.87000000000035
2025-01-14,4166.63,-57.14000000000033
2025-01-15,4182.92,16.289999999999964
2025-01-16,4140.3,-42.61999999999989
2025-01-17,4124.3,-16.0
2025-01-21,4035.85,-41.95000000000027
2025-01-22,4156.6,120.75000000000045
2025-01-23,4145.45,-11.150000000000546
2025-01-24,4152.35,6.900000000000546
2025-01-28,4040.3,-24.84999999999991
2025-01-29,4099.8,59.5
2025-01-30,4100.05,0.25
2025-01-31,4112.4,12.349999999999454
2025-02-01,4073.15,-39.249999999999545
2025-02-04,4107.05,38.40000000000009
2025-02-05,4091.1,-15.950000000000273
2025-02-06,4082.75,-8.349999999999909
2025-02-07,4029.4,-53.34999999999991
2025-02-11,3963.55,-73.39999999999964
2025-02-12,3950.15,-13.400000000000091
2025-02-13,3910.15,-40.0
2025-02-14,3934.85,24.699999999999818
2025-02-18,3873.2,-31.300000000000182
2025-02-19,3784.1,-89.09999999999991
2025-02-20,3779.4,-4.699999999999818
2025-02-21,3786.0,6.599999999999909
2025-02-25,3629.55,-46.04999999999973
2025-02-28,3483.25,-129.30000000000018
2025-03-04,3532.05,39.0
2025-03-05,3547.05,15.0
2025-03-06,3601.6,54.54999999999973
2025-03-07,3611.2,9.599999999999909
2025-03-11,3575.3,-14.349999999999909
2025-03-12,3506.2,-69.10000000000036
2025-03-13,3511.05,4.850000000000364
2025-03-18,3552.45,54.75
2025-03-19,3497.1,-55.34999999999991
2025-03-20,3563.15,66.05000000000018
2025-03-21,3578.1,14.949999999999818
2025-03-25,3657.75,28.800000000000182
2025-03-26,3635.8,-21.949999999999818
2025-03-27,3651.2,15.399999999999636
2025-03-28,3606.15,-45.04999999999973
2025-04-02,3543.95,-6.850000000000364
2025-04-03,3403.15,-140.79999999999973
2025-04-04,3299.4,-103.75
2025-04-08,3292.95,18.899999999999636
2025-04-09,3246.6,-46.34999999999991
2025-04-16,3273.8,25.600000000000364
2025-04-17,3298.9,25.09999999999991
2025-04-22,3314.4,-7.199999999999818
2025-04-23,3413.0,98.59999999999991
2025-04-24,3401.6,-11.400000000000091
2025-04-25,3448.0,46.40000000000009
2025-04-29,3472.5,29.0
2025-04-30,3453.7,-18.800000000000182
2025-05-06,3460.0,5.699999999999818
2025-05-07,3445.1,-14.900000000000091
2025-05-08,3448.9,3.800000000000182
2025-05-09,3440.3,-8.599999999999909
2025-05-13,3515.0,-105.40000000000009
2025-05-14,3548.7,33.69999999999982
2025-05-15,3579.9,31.200000000000273
2025-05-16,3561.3,-18.59999999999991
2025-05-20,3498.3,-20.5
2025-05-21,3525.8,27.5
2025-05-22,3477.0,-48.80000000000018
2025-05-23,3514.6,37.59999999999991
2025-05-27,3498.7,-38.600000000000364
2025-05-28,3497.7,-1.0
2025-05-29,3498.1,0.40000000000009095
2025-05-30,3463.4,-34.69999999999982
2025-06-03,3405.2,-44.600000000000364
2025-06-04,3380.9,-24.299999999999727
2025-06-05,3371.1,-9.800000000000182
2025-06-06,3384.2,13.099999999999909
2025-06-10,3462.9,41.0
2025-06-11,3471.9,9.0
2025-06-12,3434.2,-37.70000000000027
2025-06-13,3445.7,11.5
2025-06-17,3515.3,19.0
2025-06-18,3451.4,-63.90000000000009
2025-06-19,3424.0,-27.40000000000009
2025-06-20,3435.7,11.699999999999818
2025-06-24,3390.4,-3.199999999999818
2025-06-25,3444.8,54.40000000000009
2025-06-26,3441.8,-3.0
2025-06-27,3441.1,-0.7000000000002728
